,Snapshot,Lookback,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12
98,805.0,2.987318142080252,0.2103189153477486,0.285,0.218,0.367,0.233,0.0,0.172,0.0,0.19,0.24,0.357,0.0
99,806.0,2.964568325761885,0.2136281047250107,0.255,0.278,0.325,0.29,0.205,0.146,0.167,0.0,0.133,0.209,0.315
100,808.0,2.9417685863907828,0.2050511225014515,0.208,0.289,0.372,0.3,0.247,0.27,0.141,0.161,0.0,0.0,0.147
101,810.0,2.904434109120631,0.1217582440455389,0.0,0.181,0.291,0.314,0.272,0.277,0.345,0.283,0.0,0.144,0.168
102,812.0,2.879459068881067,0.1671392685868601,0.0,0.154,0.17,0.255,0.249,0.245,0.355,0.379,0.203,0.0,0.0
103,814.0,2.840501774017653,0.2686225380966755,0.135,0.0,0.138,0.176,0.188,0.226,0.238,0.395,0.397,0.164,0.162
104,816.0,2.8127777060410555,0.2732184483800073,0.301,0.0,0.0,0.179,0.148,0.159,0.19,0.226,0.346,0.309,0.233
105,818.0,2.784817132151856,0.2887470647360196,0.354,0.247,0.176,0.0,0.182,0.185,0.187,0.16,0.178,0.196,0.251
106,820.0,2.7427265610184968,0.1747271011071506,0.194,0.314,0.279,0.155,0.0,0.0,0.249,0.18,0.206,0.19,0.0
107,822.0,2.7117133543835266,0.1363346064693563,0.0,0.0,0.224,0.259,0.0,0.196,0.193,0.326,0.278,0.241,0.0
108,824.0,2.68053568833356,0.0,0.185,0.202,0.157,0.203,0.205,0.265,0.196,0.309,0.236,0.265,0.269
109,826.0,2.6491942320886306,0.3269172260605645,0.0,0.164,0.0,0.0,0.142,0.228,0.299,0.229,0.328,0.183,0.386
110,828.0,2.614521529925911,0.3992778743397545,0.289,0.132,0.16,0.0,0.229,0.196,0.172,0.25,0.276,0.208,0.0
111,830.0,2.5970701812222377,0.3696097717142584,0.357,0.227,0.166,0.166,0.268,0.193,0.202,0.155,0.22,0.19,0.0
112,832.0,2.562131922884664,0.1804877915015799,0.34,0.303,0.175,0.216,0.182,0.21,0.0,0.25,0.228,0.157,0.194
113,834.0,2.526974675067546,0.2142729191239918,0.172,0.28,0.279,0.162,0.0,0.305,0.32,0.248,0.264,0.317,0.245
114,836.0,2.4916638430941767,0.2317616714844055,0.311,0.211,0.249,0.193,0.224,0.149,0.294,0.311,0.318,0.399,0.212
115,839.0,2.452533894244416,0.4065009265218071,0.274,0.321,0.264,0.125,0.0,0.212,0.0,0.0,0.262,0.338,0.301
116,840.0,2.432923249867974,0.2914907174908089,0.292,0.462,0.269,0.207,0.154,0.208,0.174,0.165,0.217,0.247,0.325
117,842.0,2.3934185607529006,0.2557824317943234,0.378,0.245,0.371,0.366,0.231,0.176,0.137,0.179,0.193,0.176,0.0
118,844.0,2.3735891273313907,0.0,0.264,0.31,0.224,0.402,0.2,0.164,0.153,0.193,0.215,0.199,0.234
119,846.0,2.3337768208667296,0.4170105760188357,0.225,0.172,0.193,0.23,0.252,0.287,0.326,0.164,0.0,0.0,0.261
120,848.0,2.3137302192753904,0.2250048464998262,0.0,0.182,0.337,0.299,0.0,0.195,0.198,0.216,0.312,0.333,0.29
121,850.0,2.269521171742096,0.2858433489884755,0.36,0.315,0.229,0.198,0.273,0.197,0.0,0.341,0.351,0.358,0.344
122,853.0,2.224930415431526,0.3615484739425816,0.379,0.362,0.353,0.349,0.33,0.301,0.227,0.0,0.227,0.292,0.419
123,855.0,2.2025324624786755,0.3620225703754716,0.329,0.415,0.357,0.271,0.439,0.282,0.216,0.207,0.0,0.226,0.208
124,856.0,2.180087668088486,0.245352154071142,0.308,0.397,0.347,0.419,0.376,0.348,0.268,0.209,0.283,0.181,0.236
125,858.0,2.157532515481736,0.2201586408495029,0.237,0.316,0.327,0.389,0.41,0.361,0.312,0.251,0.255,0.311,0.244
126,860.0,2.112219607618881,0.3020562366286737,0.363,0.329,0.203,0.274,0.349,0.435,0.369,0.0,0.0,0.25,0.187
127,862.0,2.087111301115557,0.2847861835414996,0.385,0.393,0.297,0.172,0.264,0.413,0.536,0.306,0.161,0.193,0.233
128,864.0,2.0619610942752065,0.2498256770122995,0.437,0.42,0.333,0.38,0.19,0.227,0.417,0.471,0.343,0.167,0.253
129,867.0,2.0113456725416192,0.2324674326315555,0.318,0.331,0.393,0.331,0.374,0.499,0.285,0.0,0.271,0.356,0.267
