,Snapshot,Lookback,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12
77,758.0,3.740344240283843,0.2556675301849739,0.185,0.0,0.166,0.228,0.23,0.161,0.0,0.239,0.206,0.208,0.187
78,761.0,3.6900396490094094,0.1142365415357551,0.0,0.0,0.197,0.217,0.206,0.247,0.24,0.15,0.164,0.26,0.0
79,763.0,3.664744843454031,0.1455505678727326,0.106,0.143,0.133,0.0,0.218,0.259,0.26,0.226,0.0,0.163,0.169
80,764.0,3.639333229466553,0.1262271091532379,0.0,0.137,0.15,0.0,0.153,0.166,0.232,0.242,0.196,0.158,0.145
81,766.0,3.611243287317557,0.1729115206226599,0.176,0.18,0.154,0.0,0.17,0.21,0.185,0.155,0.243,0.192,0.163
82,768.0,3.5830408109660965,0.0,0.225,0.219,0.0,0.139,0.137,0.194,0.174,0.159,0.186,0.197,0.222
83,770.0,3.5406764130714983,0.2875625580429388,0.208,0.236,0.24,0.162,0.226,0.183,0.19,0.124,0.215,0.145,0.239
84,772.0,3.512293805010021,0.0,0.237,0.21,0.184,0.232,0.215,0.31,0.285,0.15,0.158,0.246,0.15
85,774.0,3.480915262767496,0.1791058626572207,0.0,0.0,0.167,0.198,0.169,0.192,0.275,0.262,0.133,0.201,0.261
86,776.0,3.4493642568072502,0.2044011930986611,0.185,0.273,0.0,0.151,0.198,0.0,0.162,0.263,0.307,0.207,0.157
87,778.0,3.417641437811543,0.2089953527581123,0.169,0.169,0.236,0.201,0.176,0.0,0.0,0.168,0.298,0.331,0.312
88,780.0,3.384160105599035,0.3336777218461577,0.344,0.198,0.255,0.166,0.251,0.188,0.0,0.137,0.147,0.22,0.306
89,782.0,3.348859240906851,0.2097469623422867,0.303,0.28,0.315,0.236,0.192,0.231,0.199,0.16,0.0,0.0,0.0
90,784.0,3.313394622547607,0.1531591813861182,0.0,0.242,0.235,0.309,0.288,0.285,0.194,0.177,0.23,0.0,0.154
91,786.0,3.2955764075645178,0.1722480770287884,0.151,0.174,0.0,0.264,0.281,0.347,0.241,0.182,0.22,0.184,0.165
92,788.0,3.2597687795980548,0.2187199383098713,0.165,0.195,0.23,0.159,0.189,0.337,0.337,0.22,0.227,0.248,0.274
93,790.0,3.220194766662841,0.3673830980533583,0.3,0.158,0.284,0.217,0.152,0.0,0.137,0.189,0.237,0.0,0.237
94,792.0,3.20025161299705,0.3240569006794448,0.33,0.233,0.0,0.172,0.188,0.153,0.152,0.113,0.223,0.241,0.0
95,794.0,3.1602677614677805,0.20395076869226,0.265,0.306,0.233,0.433,0.0,0.162,0.245,0.209,0.192,0.0,0.238
96,797.0,3.1200013903966006,0.0,0.184,0.22,0.202,0.259,0.457,0.301,0.215,0.27,0.193,0.312,0.187
97,798.0,3.099787303245714,0.0,0.14,0.212,0.162,0.169,0.355,0.289,0.289,0.242,0.175,0.213,0.219
98,802.0,3.032536332071169,0.1893190731044526,0.277,0.245,0.0,0.159,0.182,0.211,0.262,0.308,0.324,0.231,0.15
99,805.0,2.987318142080252,0.2354809607430806,0.291,0.228,0.36,0.224,0.0,0.165,0.0,0.194,0.233,0.337,0.0
100,806.0,2.964568325761885,0.2245651496754757,0.293,0.285,0.31,0.265,0.201,0.15,0.181,0.0,0.14,0.203,0.295
101,808.0,2.9417685863907828,0.2011762982676721,0.218,0.302,0.337,0.269,0.225,0.254,0.163,0.169,0.0,0.0,0.153
102,810.0,2.904434109120631,0.1282883957431365,0.0,0.195,0.29,0.277,0.289,0.263,0.296,0.288,0.0,0.142,0.17
103,812.0,2.879459068881067,0.1665161918984732,0.0,0.171,0.167,0.262,0.238,0.257,0.33,0.337,0.201,0.0,0.0
104,814.0,2.840501774017653,0.2615923789563898,0.145,0.0,0.15,0.189,0.192,0.222,0.21,0.369,0.387,0.172,0.15
105,816.0,2.8127777060410555,0.2587477000563345,0.299,0.0,0.0,0.196,0.162,0.164,0.192,0.219,0.335,0.294,0.227
106,818.0,2.784817132151856,0.2700541257606758,0.33,0.233,0.177,0.0,0.171,0.177,0.188,0.155,0.212,0.209,0.231
107,820.0,2.7427265610184968,0.1683149876349912,0.186,0.285,0.253,0.151,0.0,0.0,0.277,0.162,0.223,0.187,0.0
108,822.0,2.7117133543835266,0.1445431867871032,0.0,0.0,0.217,0.254,0.0,0.205,0.194,0.369,0.282,0.238,0.0
109,824.0,2.68053568833356,0.0,0.18,0.19,0.148,0.205,0.203,0.261,0.197,0.301,0.257,0.253,0.262
110,826.0,2.6491942320886306,0.314847131054387,0.0,0.169,0.0,0.0,0.154,0.237,0.291,0.221,0.329,0.186,0.381
111,828.0,2.614521529925911,0.361384823104768,0.277,0.149,0.171,0.0,0.233,0.2,0.184,0.255,0.258,0.223,0.0
112,830.0,2.5970701812222377,0.3361837847447842,0.361,0.228,0.193,0.167,0.276,0.199,0.204,0.166,0.227,0.188,0.0
113,832.0,2.562131922884664,0.1763260731981785,0.328,0.294,0.189,0.225,0.17,0.218,0.0,0.251,0.219,0.152,0.193
114,834.0,2.526974675067546,0.2462174882108332,0.165,0.269,0.267,0.169,0.0,0.268,0.3,0.246,0.261,0.296,0.239
115,836.0,2.4916638430941767,0.2452329493804917,0.319,0.208,0.229,0.184,0.211,0.168,0.285,0.289,0.314,0.387,0.208
